A24.0,Rotz
A24.0,Rotzkrankheit
A24.0,Skin worm
A24.0,Snot
A24.3, Melioidose 
A24.3, Melioidosis 
A24.3,Malleoidose
A24.3,Malleoidosis
A24.3,Melioidosis
A24.3,Melioidosis
A24.3,Pseudomalleus
A24.3,Pseudomalleus
A24.3,Pseudo-root
A24.3,Pseudorotz
A24.3,Stanton's disease
A24.3,Stanton's disease
A24.3,Whitmore Disease
A24.3,Whitmore-Krankheit
A26.0, Erysipeloid 
A26.0, Erysipeloid 
A26.0,Erysipelas infection of humans
A26.0,Erythema migrans
A26.0,Erythema migrans
A26.0,Fischhändlerrotlauf
A26.0,Fischrose
A26.0,Fish Rose
A26.0,Fish-handler`s disease
A26.0,Fish-handler`s disease
A26.0,Fishmonger's Red Run
A26.0,Piggy-root run
A26.0,Pseudoerysipel
A26.0,Pseudoerysipelas
A26.0,Rosenbach's disease
A26.0,Rosenbachsche Krankheit
A26.0,Rotlauf
A26.0,Rotlauf
A26.0,Schweinerotlauf
A26.0,Schweinerotlaufinfektion des Menschen
A26.8, Crab dermatitis 
A26.8, Crab dermatitis 
A27.0, Because, morbus 
A27.0, Weil's disease 
A27.9, Leptospirosen 
A27.9, Leptospirosis 
A27.9, Leptospirosis 
A27.9,Leptospirosis icterohaemorrhagica
A27.9,leptospirosis icterohaemorrhagica
A27.9,Morbus Weil
A27.9,Schweinehirtenkrankheit
A27.9,Swine flock disease
A27.9,Weil`s disease
A27.9,Weil`s disease
A27.9,Weil´sche Krankheit
A27.9,Weil's disease
A28.0, Pasteurellose 
A28.0, Pasteurellose 
A28.8, Helicobacter heilmannii gastritis 
A28.8, Hga 
A28.8, Human granulocytic anaplasmosis 
A28.8, Human granulocytic anaplasmosis (hga) 
A28.8, Humane Granulozytäre Anaplasmose  
A28.8,HGA
A28.8,HGA
A28.8,HGE
A28.8,HGE
A28.8,Human granulocytic ehrlichiosis
A28.8,Humane Granulozytäre Ehrlichiose
A30.1, Facies antonina 
A30.1, Facies antonina 
A30.1, Facies leontina 
A30.1, Facies leontina 
A30.1, Facies leprosa 
A30.1, Facies leprosa 
A30.1, Leprom 
A30.1, Leprom 
A30.1,Facies leonina
A30.1,Facies leonina
A30.1,Lepraknoten
A30.1,Leprosy node
A30.1,Lion Face
A30.1,Löwengesicht
A30.5, Cloverleaf nose 
A30.5, Kleeblattnase 
A30.8, Elephantiasis graecorum 
A30.8, Graecorum elephantiasis 
A30.8, Intermdiäre Lepra 
A30.8, Intermediate leprosy 
A30.8, Leprareaktion 
A30.8, Lepromatose, diffuse 
A30.8, Lepromatosis, diffuse 
A30.8, Leprosy reaction 
A30.8, Lucio phenomenon 
A30.8, Lucio-Phänomen 
A30.8,Borderline Lepra
A30.8,borderline leprosy
A30.8,Dimorphe Lepra
A30.8,Dimorphic leprosy
A30.8,Erythema nodosum leprosum
A30.8,Erythema nodosum leprosum
A30.8,Lazarine Lepra
A30.8,Lazarine Leprosy
A30.8,Lepra Borderline-Lepra
A30.8,Lepra in reaction
A30.8,Lepra Lazarine Lepra
A30.8,Leprosy Borderline leprosy
A30.8,Leprosy in reaction
A30.8,Leprosy Lazarine Leprosy
A30.9, Lepra (Übersicht) 
A30.9, Leprosy (overview) 
A30.9,Aussatz
A30.9,Hansen M.
A30.9,Hansen M.
A30.9,Hansen`s disease
A30.9,Hansen`s disease
A30.9,Hanseniasis
A30.9,Hanseniasis
A30.9,Hansen-Krankheit
A30.9,Hansenosis
A30.9,Hansenosis
A30.9,Hansen's disease
A30.9,leprosy
A30.9,leprosy
A30.9,Morbus Hansen
A30.9,Zaraath (bibl.)
A30.9,Zaraath (bibl.)
A31.1, Buruli ulcer 
A31.1, Buruli ulcer 
A31.1, Buruli-Geschwür 
A31.1, Schwimmbadgranulom 
A31.1, Swimming pool granuloma 
A31.1,aquarium granuloma
A31.1,aquarium granuloma
A31.1,Aquarium Granuloma
A31.1,Aquariumgranulom
A31.1,Buruli ulcer
A31.1,Buruli-Ulkus
A31.1,Fischtankgranulom
A31.1,Fish fancier's finger
A31.1,Fish fancier's finger
A31.1,Fish tank granuloma
A31.1,Fish tank granuloma
A31.1,Fish-handlers' nodules
A31.1,Fish-handlers' nodules
A31.1,Mycobacterium marinum infection
A31.1,Mycobacterium ulcerans
A31.1,mycobacterium ulcerans
A31.1,Mycobacterium-marinum-Infektion
A31.1,Surfers' nodules
A31.1,Surfers' nodules
A31.1,Swimming pool granuloma
A31.1,Swimming pool granuloma
A31.1,Ulcus tropicum
A31.9, Atypische Mykobakteriosen 
A31.9, Mycobacterium fortuitum complex 
A31.9, Mycobacterium-fortuitum-Komplex 
A31.9, Nichttuberkulöse Mykobakteriosen (Übersicht) 
A31.9, Non-tuberculous mycobacterioses 
A31.9, Nontuberculous Mycobacterioses (overview) 
A31.9,Atypical mycobacterioses
A31.9,Atypical mycobacterioses, Mycobacterium fortuitum complex
A31.9,atypical mycobacteriosis
A31.9,Atypische Mykobakteriosen
A31.9,Atypische Mykobakteriosen, Mycobacterium-fortuitum-Komplex
A31.9,MAC
A31.9,MOTT
A31.9,MOTT
A31.9,Mycobacteria other than tubercle bacilli
A31.9,Mycobacteria other than tubercle bacilli (MOTT)
A31.9,Mycobacteriose atypische
A31.9,Mycobacterioses non-tuberculous
A31.9,Mycobacteriosis atypical
A31.9,Mycobacteriosis atypical
A31.9,Mycobacteriosis other than tuberculosis
A31.9,Mycobacteriosis other than tuberculosis
A31.9,Mycobacterium fortuitum complex
A31.9,Mycobacterium fortuitum complex - infections
A31.9,Mycobacterium fortuitum-chelonae complex
A31.9,Mycobacterium fortuitum-chelonae complex
A31.9,Mycobacterium-fortuitum-complex
A31.9,Mycobacterium-fortuitum-Komplex – Infektionen
A31.9,Mykobakteriosen nichttuberkulöse
A31.9,Non tuberculous mycobacteria
A31.9,Non tuberculous mycobacterial infections
A31.9,Nontuberculous mycobacterial infections
A31.9,Non-tuberculous mycobacterioses
A31.9,NTM
A32.8, Listeriome 
A32.8, Listeriome 
A32.9, Listeriose der Haut 
A32.9, Listeriosis, cutaneous 
A32.9,Cutaneous listeriosis
A32.9,Cutaneous listeriosis
A32.9,Hautlisteroise
A32.9,Kutane Listeriose
A36.0, Angina diphtherica 
A36.0, Angina diphtherica 
A36.2, Croup 
A36.2, Krupp 
A36.3, Diphtheria of the skin 
A36.3, Diphtheria, ecthyma-like 
A36.3, Diphtheria, eczema 
A36.3, Diphtheria, gangrenous 
A36.3, Diphtheria, impetiginous 
A36.3, Diphtheria, phlegmonous 
A36.3, Diphtheria, ulcerous form 
A36.3, Diphtherie der Haut 
A36.3, Diphtherie, ekthymaähnliche 
A36.3, Diphtherie, ekzematoide 
A36.3, Diphtherie, gangränöse 
A36.3, Diphtherie, impetiginöse 
A36.3, Diphtherie, phlegmonöse 
A36.3, Diphtherie, ulzeröse Form 
A36.3,Hautdiphtherie
A36.3,Skin diphtheria
A36.8, Vulva diphtheria 
A36.8, Vulvadiphtherie 
A36.9, Diphtheria 
A36.9, Diphtheria 
A36.9, Diphtherie 
A37.9, Pertussis 
A37.9, Pertussis 
A37.9, Pertussis 
A37.9, Whooping cough 
A37.9,Keuchhusten
A37.9,Whooping cough
A38, Scabbardfish 
A38, Scarlet fever 
A38, Scharlach 
A38, Schultz-charlton erasure phenomenon 
A38, Schultz-Charlton-Auslöschphänomen 
A38, Wundscharlach 
A38,Canker rash
A38,Canker rash
A38,Scarlatina
A38,Scarlatina
A38,Scarlet fever
A38,Scarlet fever
A38,Streptococcal sore throat with rash
A38,Streptococcal sore throat with rash
A39.4, Meningococcal sepsis 
A41.9, Sepsis 
A41.9, Sepsis 
A41.9, Urosepsis 
A41.9, Urosepsis 
A41.9,Blood poisoning
A41.9,Blutvergiftung
A41.9,SIRS+infection
A41.9,SIRS+Infektion
A41.9,Systemic inflammatory response syndrome + infection
A41.9,Systemic inflammatory response syndrome + Infektion
A41.9,Uroseptic shock
A41.9,Uroseptischer Schock
A42.9, Actinomycosis 
A42.9, Aktinomykose 
A42.9,Actinomycosis
A42.9,Actinomycosis
A42.9,Cervicofacial Primary Cutaneous Actinomycosis
A42.9,Cervicofacial Primary Cutaneous Actinomycosis
A42.9,Cutaneous actinomycosis
A42.9,Cutaneous actinomycosis
A42.9,Leptotrichosis
A42.9,Leptotrichosis
A42.9,Lumpy Jaw
A42.9,Lumpy Jaw
A42.9,Primary cutaneous actinomycosis
A42.9,primary cutaneous actinomycosis
A42.9,Radiation fungal disease
A42.9,Strahlenpilzkrankheit
A42.9,Streptotrichosis
A42.9,Streptotrichosis
A43.1, Nokardiose 
A43.1, Nokardiosis 
A43.1,Nocardiose
A43.1,Nocardiosis
A43.1,Nocardiosis
A44.8, Bacillary angiomatosis 
A46, Erysipel 
A46, Erysipel rezidivierendes 
A46, Erysipel rezidivierendes 
A46, Erysipelas 
A46, Erysipelas 
A46, Facial rose 
A46, Recurrent erysipelas 
A46, Recurrent erysipelas 
A46,Cellulite
A46,Cellulitis
A46,Chronic erysipelas
A46,Chronic erysipelas
A46,Chronisches Erysipel
A46,Chronisches Erysipel
A46,Erysipel gangränöses
A46,Erysipel phlegmonöses
A46,Erysipelas
A46,erysipelas
A46,Erysipelas
A46,Erysipelas gangrenous
A46,Erysipelas phlegmonous
A46,Erysipelas recidivans
A46,Erysipelas recidivans
A46,Erysipelas recidivans
A46,Erysipelas recidivans
A46,Facial Rose
A46,Gesichtsrose
A46,Mucosal erysipelas
A46,Recurrent celulitis
A46,recurrent celulitis
A46,recurrent celulitis
A46,recurrent celulitis
A46,Recurrent erysipelas
A46,Recurrent erysipelas
A46,recurrent erysipelas
A46,Recurrent erysipelas
A46,recurrent erysipelas
A46,Recurrent erysipelas
A46,Rezidivierendes Erysipel
A46,Rezidivierendes Erysipel
A46,Rose
A46,Rose
A46,Rotlauf
A46,Rotlauf
A46,Schleimhauterysipel
A46,Streptodermia cutanea lymphatica
A46,Streptodermia cutanea lymphatica
A46,Wundrose
A48.0, Gas fire 
A48.0, Gasbrand 
A48.0, Myonecrosis, clostridial 
A48.0, Myonekrose, klostridiale 
A48.0,Clostridial myonecrosis
A48.0,Clostridiale Myonekrose
A48.0,Clostridium cellulitis
A48.0,Clostridium myositis
A48.0,Clostridium-Myositis
A48.0,Clostridium-Zellulitis
A48.0,edema malignes
A48.0,Gas fire
A48.0,Gas Gangrene
A48.0,Gas Gangrene
A48.0,Gas oedema
A48.0,Gas oedema
A48.0,Gas phlegmons
A48.0,Gasbrand
A48.0,Gaseous edema disease
A48.0,Gasgangrän
A48.0,Gasgangrän
A48.0,Gasödem
A48.0,Gasödem
A48.0,Gasödemerkrankung
A48.0,Gasphlegmone
A48.0,Grangraena emphysematosa
A48.0,grangraena emphysematosa
A48.0,Klostridal myonecrosis
A48.0,Klostridale Myonekrose
A48.0,Ödem malignes
A48.1, Legionella pneumonia 
A48.1, Legionella-Pneumonie 
A48.1, Legionellosis 
A48.1, Pittsburgh-pneumonia 
A48.1, Pittsburgh-Pneumonie 
A48.2, Pontiac fever 
A48.2, Pontiac fever 
A48.2, Pontiac-Fieber 
A48.2, Pontiac-Fieber 
A48.3, Staphylogener Scharlach 
A48.3, Staphylogenes Toxinschock-Syndrom 
A48.3, Staphylogenic scarlet fever 
A48.3, Staphylogenic toxin shock syndrome 
A48.3, Streptogenes Toxinschock-Syndrom 
A48.3, Streptogenic toxin shock syndrome 
A48.3,Nicht-menstruelles staphylogenes Toxinschock-Syndrom
A48.3,Nonmenstrual staphylococcal toxic shock syndrome
A48.3,Nonmenstrual staphylococcal toxic shock syndrome
A48.3,Non-menstrual staphylogenic toxin shock syndrome
A48.3,Schock-Syndrom toxisches
A48.3,Shock syndrome toxic
A48.3,SSF
A48.3,SSF
A48.3,Staphylococcal scarlet Fever
A48.3,Staphylococcal scarlet Fever
A48.3,Staphylococcus-associated TSS
A48.3,Staphylokokken-assoziiertes TSS
A48.3,Streptococcal toxic shock syndrome
A48.3,Streptococcal toxic shock syndromes
A48.3,Streptogenes Toxin-Schock-Syndrom
A48.3,Streptogenic toxin shock syndrome
A48.3,STSS
A48.3,STSS
A48.3,STSS
A48.3,STSS
A48.3,Tampon Disease
A48.3,Tamponkrankheit
A48.3,Toxic Shock Syndrome
A48.3,Toxic Shock Syndrome
A48.3,Toxic Shock Syndromes
A48.3,Toxic-Shock-Syndrome
A48.3,Toxin Shock Syndrome
A48.3,Toxinschock-Syndrom
A48.3,Toxin-Schock-Syndrom
A48.3,Toxisches Schock-Syndrom
A48.3,TSS
A48.3,TSS
A48.8, Bacillary angiomatosis 
A48.8, Bazilläre Angiomatose  
A48.8, Rhinosclerosis 
A48.8, Rhinosklerom 
A48.8,Angiomatose bazilläre
A48.8,Nasal scleroma
A48.8,nasal scleroma
A48.8,Rhinoscleroma
A48.8,Rhinoscleroma
A49.2, Haemophilus influenzae 
A49.2, Haemophilus influenzae 
A49.2, Hib 
A49.2,Hemophilus influenzae
A49.2,HI
A49.3, Mycoplasma infection 
A49.9, Capnocytophaga infection 
A49.9, Capnocytophaga-Infektion 
A50.0, Gothic palate 
A50.0, Gotischer Gaumen 
A50.0, High singer infiltrates 
A50.0, Hochsingersche Infiltrate 
A50.0, Koryza 
A50.0, Koryza 
A50.0, Osteochondritis syphilitica 
A50.0, Pemphigus syphiliticus 
A50.0, Syphilitic osteochondritis 
A50.0, Syphilitic pemphigus 
A50.0,Coryza syphilitica
A50.0,coryza syphilitica
A50.0,Rhinitis syphilitica
A50.0,Syphilid bullöses
A50.0,Syphilide bullous
A50.0,syphilitic rhinitis
A50.5, Higoumenaki's character 
A50.5, Higoumenakis Zeichen 
A50.5, Hutchinson teeth 
A50.5, Hutchinson triad 
A50.5, Hutchinson triad 
A50.5, Hutchinson-Trias 
A50.5, Hutchinson-Zähne 
A50.5, Parrotic pseudoparalysis 
A50.5, Parrotsch furrows 
A50.5, Parrotsche Furchen 
A50.5, Parrotsche Pseudoparalyse 
A50.5, Säbelscheidenform der Tibia 
A50.5, Sabre shape of the tibia 
A50.5, Saddle nose 
A50.5, Sattelnase 
A50.5,Barrel teeth
A50.5,Bulldog Nose
A50.5,Bulldognase
A50.5,Klavicular sign
A50.5,Klavikularzeichen
A50.5,Rhinolordose
A50.5,Rhinolordosis
A50.5,Tonnenzähne
A50.5,Türkensäbel-Tibia
A50.5,Turkish Sabre Tibia
A50.6, Hennebertsches Fistelsymptom 
A50.6, Hennebertsche's fistula symptom 
A50.9, Caput natiforme 
A50.9, Caput natiforme 
A50.9, Syphilis connata 
A50.9, Syphilis connata 
A50.9,angeborene Syphilis
A50.9,congenital syphilis
A50.9,Lues connata
A50.9,Syphilis angeborene
A50.9,Syphilis congenita
A50.9,syphilis congenita
A50.9,Syphilis congenital
A50.9,syphilis connata
A51.-, Early syphilis 
A51.-, Frühsyphilis 
A51.-,Acquired lues
A51.-,Erworbene Lues
A51.-,Franzosenkrankheit
A51.-,French disease
A51.-,Lues acquired
A51.-,Lues erworbene
A51.-,Lustseuche
A51.-,Pleasure Disease
A51.-,Syphilis
A51.-,Syphilis
A51.-,Syphilis acquisita
A51.-,syphilis acquisita
A51.0, Abklatschgeschwür 
A51.0, Abklatschschanker 
A51.0, Chancre 
A51.0, Condom dispenser 
A51.0, Contact ulcer 
A51.0, Erosive chancre 
A51.0, Erosivschanker 
A51.0, Impact chancre 
A51.0, Oedema indurativum 
A51.0, Oedema indurativum 
A51.0, Präservativschanker 
A51.0, Primäraffekt syphilitischer 
A51.0, Tough chancre 
A51.0,Frühsyphilis
A51.0,Harter Schanker
A51.0,Kissing ulcer
A51.0,Kissing ulcer
A51.0,Primärer syphilitischer Genitalaffekt
A51.0,Successive chancre
A51.0,Sukzessivschanker
A51.0,Syphilitischer Primäraffekt
A51.0,Ulcus durum
A51.2, Phagedaenic ulcer 
A51.2, Ulcer durum 
A51.2, Ulcus durum 
A51.2, Ulcus phagedaenicum 
A51.2,chancre harder
A51.2,Harter Schanker
A51.2,Schanker harter
A51.2,Tough chancre
A51.3, Alopecia areolaris syphilitica 
A51.3, Alopecia specifica diffusa 
A51.3, Angina, spezifische 
A51.3, Clavi syphilitici 
A51.3, Condylomata lata 
A51.3, Halsband der Venus 
A51.3, Onychitis erosiva luica 
A51.3, Palmar- und Plantarsyphilide 
A51.3, Paronychie, syphilitische 
A51.3, Plaques lisses 
A51.3, Plaques opalines 
A51.3, Rezidivexantheme, syphilitische 
A51.3, Roseola syphilitica 
A51.3, Syphilid 
A51.3, Syphilid papulöses 
A51.3, Syphilid, akneiformes 
A51.3, Syphilid, frambösiformes 
A51.3, Syphilid, impetiginöses 
A51.3, Syphilid, korymbiformes 
A51.3, Syphilid, makulo-papulöses 
A51.3, Syphilid, nodöses 
A51.3, Syphilid, papulo-pustulo-krustöses 
A51.3, Syphilid, papulosquamöses 
A51.3, Syphilid, pustulöses 
A51.3, Syphilid, ulzeröses 
A51.3,Alopecia specifica
A51.3,Alopecia syphilitica
A51.3,Alopezie luische
A51.3,Bombensyphilid
A51.3,Breite Kondylome
A51.3,Condylomata syphilitica
A51.3,Herpes syphiliticus
A51.3,Kondylome breite
A51.3,luische Alopezie
A51.3,Makulo-papulöses Syphilid
A51.3,Makulöses Syphilid
A51.3,Plantarsyphilid
A51.3,Psoriasiformes Syphilid
A51.3,Roséole en retour
A51.3,Syphilid lentikuläres
A51.3,Syphilid lichenoides
A51.3,Syphilid makulöses
A51.3,Syphilid miliares
A51.3,Syphilid psoriasiformes
A51.4, Elephantiasis syphilitica 
A51.4, Elephantiasis syphilitica 
A51.4, Exostosen, syphilitische 
A51.4, Exostoses, syphilitic 
A51.4, Polyscleradenitis 
A51.4, Polyskleradenitis 
A51.4, Rupia syphilitica 
A51.4, Rupia syphilitica 
A51.4,Luische Tophi
A51.4,Luish tophi
A51.4,Scleradenitis multiplex
A51.4,Scleradenitis multiplex
A51.4,Tophi luische
A51.4,Tophi luish
A51.5, Syphilis early latent 
A51.5, Syphilis frühlatente 
A51.5, Syphilis, decapitated 
A51.5, Syphilis, dekapitierte 
A51.5,Lues latens seropositiva, early latent syphilis
A51.5,Lues latens seropositiva, frühlatente Syphilis
A51.9, Lustseuche 
A51.9, Pleasure disease 
A52.-, Late syphilis 
